date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-10-03,14,10,18,0.2,,29,11.6,37,1021.7,
2023-10-04,12.1,5.4,19,0,,357,4.1,22.2,1023.7,
2023-10-05,13.1,4.3,22,0,,336,3.5,13,1023.8,
2023-10-06,13.8,4,23,0,,353,4.5,20.4,1020.9,
2023-10-07,14.7,8.8,21,0,,58,6.9,22.2,1021.8,
2023-10-08,14,5,23,0,,287,7.3,31.5,1018.2,
2023-10-09,11.4,5,17,0,,27,8.6,25.9,1019.2,
2023-10-10,12.5,5,20,0,,326,6.7,24.1,1018.2,
2023-10-11,12.6,6,17.6,0,,48,12.3,37,1022.2,
2023-10-12,11.4,5,19,0,,44,10.8,29.6,1023.7,
2023-10-13,11.1,1.3,21,0,,352,4.4,20.4,1022.2,
2023-10-14,11.9,2,22,0,,10,3.7,16.7,1018.9,
2023-10-15,11.8,4,21.1,0,,29,4.3,18.5,1013.7,
2023-10-16,12.6,3,21.6,0,,335,9.9,33.3,1013.7,
2023-10-17,12.1,8,16.2,0,,29,14.1,33.3,1018.1,
2023-10-18,12.2,10,15,1.3,,339,10.4,24.1,1014.3,
2023-10-19,11.4,5,18,0,,15,5.6,16.7,1017.7,
2023-10-20,10.9,2,21,0,,325,6.5,27.8,1018.8,
2023-10-21,13.2,3,23,0,,349,4.9,18.5,1021.1,
2023-10-22,15.7,6,26.1,0,,26,4.9,22.2,1021.8,
2023-10-23,16.1,8,26,0,,338,4.5,18.5,1019.9,
2023-10-24,15.4,6.2,25,0,,328,5.7,24.1,1017.9,
2023-10-25,14.4,4.5,24,0,,306,6.6,33.3,1015.7,
2023-10-26,16.1,10,23.1,0,,3,6.6,31.5,1014.5,
2023-10-27,17,10,24,0,,246,9.1,37,1013.2,
2023-10-28,16.8,12,21,0,,227,13,33.3,1013.8,
2023-10-29,14.3,5,23.5,0,,277,4.6,18.5,1018.3,
2023-10-30,16.7,10.9,23.1,0,,50,13.3,29.6,1020.4,
2023-10-31,15.3,7,24,0,,24,3.7,18.5,1019.8,
2023-11-01,14,7,22.5,0,,107,7,24.1,1017.5,
2023-11-02,12.5,5.6,19,0,,243,5.2,22.2,1014.4,
2023-11-03,13.4,9,19,0.1,,218,11.6,33.3,1013.6,
2023-11-04,13.7,6.7,23,0,,220,6.1,24.1,1014.8,
2023-11-05,15.2,7,22,0,,226,13.7,44.5,1013.1,
2023-11-06,15.8,11,20,0,,257,16,37,1015.9,
2023-11-07,13.8,7,22,0,,346,4,14.8,1022.5,
2023-11-08,11.7,4,21,0,,8,5.4,22.2,1020.8,
2023-11-09,10.7,3.7,19.2,1,,317,7,25.9,1018.2,
2023-11-10,10.2,6,15.2,0,,39,10.1,25.9,1020.6,
2023-11-11,12.2,3,20.2,0,,225,11.6,37,1017.1,
2023-11-12,14.4,11.5,17,5.1,,237,17.8,44.5,1015.3,
2023-11-13,11.9,8,16,6.7,,259,6.2,22.2,1015.5,
2023-11-14,10.4,6,14,6,,277,7.9,22.2,1016.7,
2023-11-15,7.5,1,15,0,,305,5.4,25.9,1016.4,
2023-11-16,7.1,3,11,6.3,,276,7.2,27.8,1014.8,
2023-11-17,5.5,1.1,10,0,,122,5.8,16.7,1019.2,
2023-11-18,4.8,-0.4,11,17.8,,346,8.5,37,1006.7,
2023-11-19,2.5,1,7,1.3,,235,27.1,51.8,1003.8,
2023-11-20,2.6,1,5,0,,252,17.9,35.2,1012.8,
2023-11-21,4.5,2,9,0,,232,11.3,24.1,1018.4,
2023-11-22,5,-1,14,0,,15,3.9,14.8,1020.4,
2023-11-23,9.1,5,14,0,,246,4.3,18.5,1019.2,
2023-11-24,10,5.4,14,0,,223,10.8,29.6,1011.4,
2023-11-25,9.3,7,12,17.9,,219,14.9,35.2,1002.5,
2023-11-26,7.6,2,11.5,7.3,,217,30.4,57.4,995,
2023-11-27,-0.4,-3,1.7,0,,252,18,33.3,1012.6,
2023-11-28,-0.8,-6,5,0,,235,8.2,24.1,1018.8,
2023-11-29,6.4,0,10,0.7,,222,14.4,31.5,1014.2,
2023-11-30,9.6,8,12,4.9,,210,12.1,25.9,1018,
2023-12-01,9.4,4,15,0,,221,9.6,25.9,1020.7,
2023-12-02,8.8,3,16,0,,211,5.6,22.2,1019.7,
2023-12-03,7.3,2,15.7,0,,91,3.4,13,1019.6,
2023-12-04,5.9,0,13.5,0,,359,5.2,16.7,1019.9,
2023-12-05,4.8,-0.2,12,0,,32,8.9,27.8,1019.4,
2023-12-06,4.6,0,11,0,,25,7.1,16.7,1013.8,
2023-12-07,7.6,5.1,11.2,1.9,,319,5,14.8,1014.2,
2023-12-08,7.3,4.8,9,11.9,,54,5.6,20.4,1011.5,
2023-12-09,6.9,5,9,12.2,,101,9.3,24.1,1008.7,
2023-12-10,4.3,3,6,0.1,,240,8.6,20.4,1017.9,
2023-12-11,4.9,3,7,0.5,,30,5.3,14.8,1017.2,
2023-12-12,6.4,5,9.2,0.9,,233,7.5,24.1,1014.5,
2023-12-13,4.5,1,8,0,,240,7.8,14.8,1016.6,
2023-12-14,3.6,-2,12,0,,34,3.1,14.8,1018.7,
2023-12-15,4.7,-1.1,13,0,,30,3.5,13,1021.4,
2023-12-16,7.2,2,13.2,5.3,,32,5.4,13,1021.6,
2023-12-17,4.2,-1,7.2,1.6,,22,13.3,33.3,1029.2,
2023-12-18,0.3,-5,7,0,,261,4.1,16.7,1030.7,
2023-12-19,1.2,-3,8,0,,292,4.5,11.1,1026.9,
2023-12-20,0.5,-4,9,0,,45,4.6,20.4,1021.8,
2023-12-21,0.1,-3,4,0.2,,14,4.1,22.2,1012.5,
2023-12-22,4.7,1.9,8,4.9,,207,10.7,27.8,1001.5,
2023-12-23,5,2,8,2.3,,238,25.3,42.6,1003.1,
2023-12-24,5.3,2,9,1.1,,242,25.2,55.5,1009.7,
2023-12-25,6.6,2.3,11.2,0,,237,14.3,31.5,1018.7,
2023-12-26,6.3,0.2,14,0,,212,6.2,14.8,1023.5,
2023-12-27,4,-2,12.2,0,,4,5.1,16.7,1023.6,
2023-12-28,4.1,-1,12,0,,21,4.2,13,1027.8,
2023-12-29,2,-4.9,11.2,0,,46,3.1,11.1,1026.1,
2023-12-30,2.2,-3.2,11,0,,1,3.1,13,1023.2,
2023-12-31,2.6,-1.3,8,0,,10,2.9,11.1,1022.7,
2024-01-01,2.8,-2.2,10,0,,345,5.2,13,1021.6,
2024-01-02,4.5,2,9,2.2,,347,4.2,16.7,1017.5,
2024-01-03,7.6,5,11,0,,223,14,31.5,1015.2,
2024-01-04,9,7,11,5.4,,222,16.8,37,1011.6,
2024-01-05,6.7,2,10,2.3,,239,12.5,40.8,1015.4,
2024-01-06,2.6,-3,12,0,,20,4.2,13,1023,
2024-01-07,3.9,-2,10,2.4,,46,7.6,27.8,1014.3,
2024-01-08,7.9,5,10,10.3,,213,10.6,25.9,1011.3,
2024-01-09,6.1,2.9,8,16.5,,36,11.4,33.3,1013.1,
2024-01-10,3.8,3,5.6,9.5,,59,20.6,35.2,1014.8,
2024-01-11,1.9,-1,6,0,,69,12.3,24.1,1016.5,
2024-01-12,0.7,-2,2,0,,281,11.3,31.5,1011.1,
2024-01-13,-2.8,-5,0,0,,333,8.7,18.5,1014.5,
2024-01-14,-3.8,-8.4,1,0,,355,5.7,16.7,1016,
2024-01-15,-1,-8.3,6.1,0.2,,296,7.3,25.9,1016.2,
2024-01-16,5.8,3,7.6,6.7,,224,14.2,33.3,1012,
2024-01-17,5.9,0,10,0,,325,5,16.7,1018.2,
2024-01-18,3,-2,10,1.3,,345,4.6,18.5,1018.8,
2024-01-19,8.7,6,13,7.6,,215,13,29.6,1014.6,
2024-01-20,6.7,2.7,11.2,2.6,,213,5.3,18.5,1016.7,
2024-01-21,3.2,1,7,8.2,,32,16.4,37,1019.1,
2024-01-22,-0.4,-2.6,1.5,0,,70,21.5,42.6,1026.9,
2024-01-23,-2.1,-5,2,0,,54,16.2,27.8,1024.1,
2024-01-24,-3.9,-9,1,0,,32,5,16.7,1023.7,
2024-01-25,-2.4,-7,3,0,,210,7.9,24.1,1017.8,
2024-01-26,0.9,-1.1,4,0.6,,302,6.9,20.4,1014.8,
2024-01-27,0.6,-2,4,0,,277,11.5,25.9,1017.4,
2024-01-28,-0.5,-3,3,0.8,,238,8.3,20.4,1020.9,
2024-01-29,-1.8,-4,2,0,,45,10.2,27.8,1025.3,
2024-01-30,-1.3,-5.4,2,0,,53,25.8,46.3,1026.2,
2024-01-31,-0.2,-4,4,0,,52,22.9,44.5,1025.7,
2024-02-01,-0.8,-6,6,0,,34,12.6,25.9,1023.3,
2024-02-02,-0.9,-8,8,0,,305,6.1,16.7,1019.2,
2024-02-03,0.3,-6,6,0,,305,4.5,18.5,1020.1,
2024-02-04,0.8,-4.5,4,0,,222,9.7,24.1,1019.3,
2024-02-05,4.5,2,7.6,0.4,,234,18.5,38.9,1017.9,
2024-02-06,8.4,3,14,0,,250,17.6,42.6,1019,
2024-02-07,5.5,-4,15,0,,286,9.7,31.5,1018.1,
2024-02-08,7.5,1,13,0,,225,11.1,29.6,1015.9,
2024-02-09,5.5,-0.2,13,0.1,,292,6.4,16.7,1015.7,
2024-02-10,5,-4,14.5,0,,260,8.5,24.1,1018,
2024-02-11,5.4,-1.3,12,0,,348,5.8,20.4,1019.9,
2024-02-12,8.5,3,15.5,0,,143,9.4,24.1,1016.4,
2024-02-13,9.1,6,11,9.3,,209,13.9,29.6,1010.7,
2024-02-14,6.4,4,9,4.7,,25,10,33.3,1008.1,
2024-02-15,7.2,4,12,5.5,,323,9.6,29.6,1010.7,
2024-02-16,4.1,-1,12,0,,298,5.7,20.4,1016,
2024-02-17,4.2,-0.1,9,0,,311,5.5,20.4,1019.9,
2024-02-18,5,0,10,0,,30,9.9,25.9,1022,
2024-02-19,2.5,-3,9,0,,29,6.4,18.5,1021.8,
2024-02-20,4.7,2,7,0,,55,8.4,14.8,1020.7,
2024-02-21,4.4,-2,11,0,,316,6.2,20.4,1020.7,
2024-02-22,4.6,1,9,0,,291,7.7,25.9,1020.4,
2024-02-23,2.7,-5,12,0,,8,5.2,22.2,1022.2,
2024-02-24,4.9,-4,15,0,,306,5.4,16.7,1023.2,
2024-02-25,6.3,-3,15.1,0,,13,4.1,16.7,1021.4,
2024-02-26,6.3,-1,14,0,,38,5,16.7,1014.9,
2024-02-27,7.2,0,16,0.1,,199,4.8,18.5,1017.7,
2024-02-28,7.4,-1,17,0,,14,6.3,18.5,1023,
2024-02-29,7.8,-1,17.5,0,,5,5.4,20.4,1023.8,
2024-03-01,6.7,1,15,0,,28,5.6,20.4,1019.1,
2024-03-02,7.3,-1.5,17,0,,335,7.4,18.5,1011.9,
2024-03-03,7.8,2,14,0.4,,339,7.5,22.2,1011.8,
2024-03-04,6.8,2.6,12.5,0.8,,345,7.5,22.2,1014.5,
2024-03-05,5.8,-2,14,4.9,,234,7.7,25.9,1011.6,
2024-03-06,5.5,3,9,0.7,,273,11.2,33.3,1010.3,
2024-03-07,3.8,1,8,0,,222,9.6,20.4,1016.6,
2024-03-08,3.7,-2,12,3.5,,117,8.9,18.5,1016.3,
2024-03-09,4.2,1.4,7,4.7,,41,14.3,24.1,1015.8,
2024-03-10,3.9,0,9,0,,284,9.1,22.2,1020.5,
2024-03-11,5.2,-3,14,0,,293,7.3,20.4,1023.9,
2024-03-12,7.8,-1,18,0,,30,7.1,24.1,1019,
2024-03-13,8.1,4,13,5.3,,247,11.2,29.6,1013.1,
2024-03-14,7.1,3.8,12,1,,304,8.5,25.9,1013.4,
2024-03-15,5.4,-2,12,0.1,,321,8.2,22.2,1015.1,
2024-03-16,6.4,3,11,1.4,,331,8.3,27.8,1017.3,
2024-03-17,5.6,-1.2,12.6,0,,53,7.6,18.5,1017.8,
2024-03-18,6.6,-1,14,0,,78,7.6,24.1,1012.7,
2024-03-19,7.1,-1,14.2,0,,335,6.9,18.5,1009.8,
2024-03-20,6.4,1,13,4.6,,32,7.7,22.2,1012.2,
2024-03-21,2.2,0,5,3.1,,29,12.2,29.6,1015,
2024-03-22,0.9,-4.8,6.2,1.4,,327,7.5,31.5,1013.1,
2024-03-23,2.9,0.9,6.7,1.7,,285,10.1,25.9,1014.7,
2024-03-24,4.5,-4,12,0,,320,6.6,25.9,1011.9,
2024-03-25,5.2,-3,13,8.5,,264,14.8,44.5,1005.9,
2024-03-26,4.8,0.8,9,1.1,,251,16.3,35.2,1013.9,
2024-03-27,7,2,14.7,0.8,,14,5,18.5,1017.5,
2024-03-28,12.2,2,21.2,0,,268,4.7,18.5,1017.5,
2024-03-29,15.5,10,21,0.1,,256,9.1,25.9,1018.1,
2024-03-30,14,4,23,0,,15,5.1,18.5,1022,
2024-03-31,14.7,5,24.3,0,,316,6.1,24.1,1022.4,
2024-04-01,15.7,4.9,25,0,,282,6.1,22.2,1020.9,
2024-04-02,15.7,5.9,25,0,,301,7.6,29.6,1016.6,
2024-04-03,14.1,6,23,0,,324,13.1,48.2,1014.1,
2024-04-04,13.4,5,23,0,,16,9,24.1,1014.5,
2024-04-05,12.6,5,18,0,,18,13,38.9,1016.4,
2024-04-06,10.8,4,17,0,,55,16,29.6,1018.4,
2024-04-07,10.2,2.7,17,0,,47,16.9,40.8,1014.6,
2024-04-08,11.5,6,17.1,0.2,,50,17.3,40.8,1014.1,
2024-04-09,13.9,5.9,20,0,,45,17.3,37,1013.2,
2024-04-10,13.6,6.9,20,0,,36,10.1,31.5,1013.2,
2024-04-11,14.7,9,21,0,,2,9.3,24.1,1017.9,
2024-04-12,12.7,7.6,17,0,,25,10.1,25.9,1020.3,
2024-04-13,14.4,7.2,21,0,,40,14.1,33.3,1019.4,
2024-04-14,13.4,8.7,19.2,0,,25,13,38.9,1019.4,
2024-04-15,13,3.7,22,0,,255,6.2,22.2,1020.8,
2024-04-16,15.2,3,26,0,,271,9.5,33.3,1015.9,
2024-04-17,17.8,7.8,25.5,0.3,,159,8.4,31.5,1008.7,
2024-04-18,19.1,15,24,0.1,,235,19.4,48.2,1004.1,
2024-04-19,15.7,9.6,21,0,,251,11.6,33.3,1008.9,
2024-04-20,11.1,5.6,21,3.9,,178,14.9,44.5,1005.7,
2024-04-21,11.2,6.9,17,0,,244,15.4,37,1013.2,
2024-04-22,11.7,3,19,0,,272,10.4,37,1018.6,
2024-04-23,16.3,7,26,0,,76,6.2,24.1,1019.5,
2024-04-24,19.7,12.9,26.2,0,,137,9.4,38.9,1013,
2024-04-25,21.1,15,27,0.8,,206,14.4,31.5,1008.5,
2024-04-26,20.6,15,28,0.4,,298,12.8,37,1009.6,
2024-04-27,17.2,10,26,1.1,,56,16.7,33.3,1014.1,
2024-04-28,16.1,13,22,5.9,,50,12.6,31.5,1015.5,
2024-04-29,17.3,13,22,17.5,,21,12.7,29.6,1016.8,
2024-04-30,17.8,12.6,23,0.3,,38,12.7,29.6,1016.2,
2024-05-01,15,12.7,18,9.5,,346,8.5,25.9,1012.9,
2024-05-02,13,11,16,0,,256,12,31.5,1009,
2024-05-03,12.4,10,16.2,0.6,,286,9.6,29.6,1007.6,
2024-05-04,11.2,7.1,16,2.3,,247,11,27.8,1005.4,
2024-05-05,10.8,6,16,0,,23,16.6,44.5,1008.9,
2024-05-06,9.4,0.7,17,0,,34,9.4,24.1,1014.2,
2024-05-07,11.5,2,20,0,,293,7.4,20.4,1015.2,
2024-05-08,13.8,2.9,22,0,,340,5,18.5,1016.6,
2024-05-09,15.7,6.2,22,0,,17,5.3,22.2,1014.6,
2024-05-10,17.4,11.9,23.5,5,,73,12.1,35.2,1010.8,
2024-05-11,14.7,11,20,7.2,,327,17.2,35.2,1006,
2024-05-12,11.2,8.9,14,0.7,,28,15.3,37,1012.5,
2024-05-13,11.1,6,16,7.3,,344,10.7,35.2,1012.6,
2024-05-14,7.8,0.7,14,0,,307,7.9,22.2,1015.3,
2024-05-15,11,3,18.1,0,,328,8.7,24.1,1016.3,
2024-05-16,13.9,8.1,20,0,,304,10.3,31.5,1018.4,
2024-05-17,14.3,5.7,22,5.4,,346,8.9,25.9,1019,
2024-05-18,18.2,8.6,25.5,3.2,,299,10.9,31.5,1015.7,
2024-05-19,17.6,9,24,0,,265,10.3,25.9,1014.7,
2024-05-20,19.7,13.7,25,0.3,,53,12.2,25.9,1012.2,
2024-05-21,19,11.5,25,0.1,,33,12.8,25.9,1013.9,
2024-05-22,19.7,10,28,0.1,,260,10,31.5,1012.9,
2024-05-23,18.2,13,23.5,12.3,,215,12.9,27.8,1010.6,
2024-05-24,14.4,12,18,1.7,,37,9.4,44.5,1009.8,
2024-05-25,13.8,8,21.5,7.4,,360,7.6,27.8,1011.9,
2024-05-26,15,7,22,0,,329,7,20.4,1013.3,
2024-05-27,14.4,11.7,17.2,6.9,,45,11.2,25.9,1013.4,
2024-05-28,14.3,10.3,19.2,7.9,,19,8.3,24.1,1012.8,
2024-05-29,15,5.9,22.5,0,,285,6.3,22.2,1013.4,
2024-05-30,17,12.1,22,4,,47,9.5,24.1,1012,
2024-05-31,16.7,10,24,1.6,,328,9.4,25.9,1016,
2024-06-01,18.5,8.9,27,0,,345,6,16.7,1020.8,
2024-06-02,21.4,11,29.2,0,,286,5.3,18.5,1019.6,
2024-06-03,23.3,14.1,31,0.1,,352,7.4,29.6,1017.6,
2024-06-04,24.1,15,31,0.7,,34,4.6,18.5,1015.3,
2024-06-05,24.3,14,32.1,0,,316,8.6,27.8,1014.5,
2024-06-06,23.5,13,32,0.4,,345,10.6,29.6,1016,
2024-06-07,21,15.4,29,0.2,,4,9.5,25.9,1016.1,
2024-06-08,18.4,15,25,14.1,,32,9.3,35.2,1012.8,
2024-06-09,19.5,11,26,0,,45,10.5,29.6,1012.6,
2024-06-10,21.5,13.4,28.2,0,,337,7.5,20.4,1014.2,
2024-06-11,23.6,12.7,32.2,0,,355,6.2,20.4,1013.4,
2024-06-12,25.1,15,33.2,0,,300,8.9,31.5,1014.5,
2024-06-13,26,16.9,34,0,,317,8.8,33.3,1015.5,
2024-06-14,24.1,16,33.6,0.7,,256,8.5,37,1012.7,
2024-06-15,20.9,16.7,25,0,,310,13.6,37,1009.6,
2024-06-16,19.9,11,28,0,,294,5.6,20.4,1011.8,
2024-06-17,22.6,12,31,0,,276,6.4,25.9,1013.6,
2024-06-18,25,16.9,31,0,,54,14.3,37,1015.6,
2024-06-19,25,17.4,31.4,0,,45,17.7,38.9,1015.9,
2024-06-20,25.1,17.5,32,0,,41,16.3,40.8,1014.7,
2024-06-21,24.6,17,31,0,,60,19.8,40.8,1014.8,
2024-06-22,23.9,15.2,31,0,,47,16.3,40.8,1010.5,
2024-06-23,24.3,14.2,33,0,,45,16.3,33.3,1009,
2024-06-24,26.2,16,35.1,0,,35,6.9,24.1,1009.2,
2024-06-25,25.7,15.2,34,0,,20,12.3,55.5,1007.3,
2024-06-26,22.4,14.4,29,0,,29,15.5,44.5,1013.5,
2024-06-27,22.9,14.9,30.2,0,,45,13.5,35.2,1012.7,
2024-06-28,23.8,16.2,32,0.2,,70,11.3,37,1009.1,
2024-06-29,22,15.6,28,0,,56,21.5,48.2,1010.1,
2024-06-30,21,12.6,28,0,,40,18.1,48.2,1012.5,
2024-07-01,22.2,11.9,29.2,0,,27,13.8,44.5,1011.1,
2024-07-02,22.9,13.8,30,0,,40,7.2,29.6,1008.4,
2024-07-03,25,14.8,34,0,,288,9.8,35.2,1003.6,
2024-07-04,25.3,16.7,33,0,,258,11.6,35.2,1003.8,
2024-07-05,22.4,17.2,28,6.2,,334,13.9,40.8,1009.2,
2024-07-06,22,15,28.2,0,,43,17.1,48.2,1012.8,
2024-07-07,25,16.1,32,0,,30,22.9,53.7,1011.9,
2024-07-08,25.6,15.8,33,0,,34,17.7,48.2,1010.9,
2024-07-09,23.9,17.9,32,1,,39,12.3,46.3,1011.2,
2024-07-10,23.9,16.3,31,1.5,,0,12.4,37,1011.3,
2024-07-11,23.6,15.8,32,3.1,,25,7.9,31.5,1011.6,
2024-07-12,24.2,15,32,0.3,,1,10.8,37,1010.9,
2024-07-13,23.9,15.9,32,3.7,,6,12.3,48.2,1009.1,
2024-07-14,24.5,17.1,30.2,0,,33,14.1,48.2,1008.7,
2024-07-15,22.1,16,29,0,,25,13.6,48.2,1009.5,
2024-07-16,24.5,16,32,0.9,,34,13,37,1009.8,
2024-07-17,23.3,19,32,1.3,,23,12.4,40.8,1011.2,
2024-07-18,23.8,15.1,31,0,,26,11.5,44.5,1012.4,
2024-07-19,25.4,17.5,32,0,,25,18.2,42.6,1011.4,
2024-07-20,24.8,16,32,0,,25,11.1,44.5,1009.9,
2024-07-21,26,16.9,34,0,,356,7.5,27.8,1009.9,
2024-07-22,27.8,21.4,34,0,,15,12.4,42.6,1009.1,
2024-07-23,26.5,18.8,34.1,0,,31,12.1,42.6,1009.5,
2024-07-24,25.1,18.3,31,0,,29,16.4,38.9,1007.5,
2024-07-25,22.7,19,30,1.5,,52,16.3,37,1005.2,
2024-07-26,21.2,17,27.5,1.5,,293,12.1,38.9,1006.3,
2024-07-27,20.9,17,26,0,,318,17.8,42.6,1013.5,
2024-07-28,23.5,16.1,30,0,,64,14.8,40.8,1018,
2024-07-29,23,14.3,30,0,,63,16.1,29.6,1013.8,
2024-07-30,22.8,15.6,30,0,,32,17.8,50,1009.7,
2024-07-31,21.8,14.1,28,0,,31,13.9,37,1012.7,
2024-08-01,23.1,16.3,30,0,,34,14.6,35.2,1012.5,
2024-08-02,24.9,17,32,0,,9,11.9,29.6,1009.4,
2024-08-03,26.1,17.6,33.1,0,,333,10.5,24.1,1006.7,
2024-08-04,25.1,15,34,0,,10,10.2,31.5,1007.7,
2024-08-05,25.4,18,32,0,,3,9.6,38.9,1008.4,
2024-08-06,24.3,16.9,31.2,0,,343,11.9,27.8,1008.9,
2024-08-07,24.5,17,32,0,,2,10.4,37,1010.1,
2024-08-08,24.4,17,33,0,,13,12.3,33.3,1011.8,
2024-08-09,26.5,19.6,34,0,,27,14.4,33.3,1010.7,
2024-08-10,25,19.3,32,0,,29,15.1,46.3,1012.2,
2024-08-11,23.7,18,30,0,,50,20.2,40.8,1015.6,
2024-08-12,23.8,15.9,30.3,0,,41,12.2,38.9,1014.4,
2024-08-13,24.9,16.6,32.7,0,,49,13.1,31.5,1013.8,
2024-08-14,26.3,18.3,33,0,,50,17.6,40.8,1013.9,
2024-08-15,24.6,17.9,32,0,,30,14.8,35.2,1014.3,
2024-08-16,22.1,15.5,28,0,,56,20.2,40.8,1014.7,
2024-08-17,21.1,13.3,28,0,,61,19.6,35.2,1013,
2024-08-18,22.5,13.7,31,0,,18,10.8,29.6,1010.8,
2024-08-19,24.8,13.2,35,0,,323,7.6,25.9,1010.5,
2024-08-20,26.9,17,35,0,,288,8.6,29.6,1011,
2024-08-21,27.3,17,37,0,,356,7.4,38.9,1006.9,
2024-08-22,27.5,21,34,0.2,,38,16.6,40.8,1005.7,
2024-08-23,23.6,19.7,31.5,0.5,,49,14.8,37,1011,
2024-08-24,22.5,17.4,29,0.7,,44,15.5,40.8,1014.4,
2024-08-25,19.9,16,25.5,1.1,,17,9.9,33.3,1010.3,
2024-08-26,20.5,11.3,29,0,,310,7.6,27.8,1008,
2024-08-27,22.6,17,29,0.8,,329,11,29.6,1007.9,
2024-08-28,22.7,16.6,30,,,345,10.8,25.9,1010.3,
2024-08-29,23,16.9,29.7,,,24,11.5,24.1,1009.5,
2024-08-30,23.3,17,30,,,304,10.1,25.9,1008,
2024-08-31,22.7,17,30,,,6,9.1,24.1,1007.8,
2024-09-01,21.5,18,28.2,,,40,12.8,25.9,1008.2,
2024-09-02,20.2,15.9,26,,,343,5.7,22.2,1010.7,
2024-09-03,20.8,15.9,28.1,,,1,7.6,24.1,1012.4,
2024-09-04,21.9,15.3,28.5,,,14,8.9,35.2,1014,
2024-09-05,22.1,15.8,29,0,,20,10.7,27.8,1013.1,
2024-09-06,22.1,15.6,29,0,,10,10.3,24.1,1013.8,
2024-09-07,22,16.8,28,0.1,,8,13.7,25.9,1014,
2024-09-08,20.6,15,27,0,,350,12.1,31.5,1012.9,
2024-09-09,20.2,11.7,28,0,,1,7.1,25.9,1013,
2024-09-10,22.3,12.8,31,0,,203,8.3,27.8,1009.1,
2024-09-11,22.3,13,29.2,0.3,,244,8.9,29.6,1009.2,
2024-09-12,22.6,16,28,0,,265,10.3,27.8,1012.8,
2024-09-13,22.1,14.6,29,0,,134,7.8,22.2,1012,
2024-09-14,22,14,30,0,,305,7.5,29.6,1009.8,
2024-09-15,22.3,13.2,32,0,,311,8.7,27.8,1006.2,
2024-09-16,19.5,14,25,0.2,,243,9.6,24.1,1008.1,
2024-09-17,18.7,14,25,0,,28,11.5,31.5,1013.9,
2024-09-18,18,11.6,25,0.3,,21,8.7,35.2,1015.9,
2024-09-19,17.3,14,22,0.6,,26,11.9,27.8,1014.8,
2024-09-20,16.6,10,23,0,,31,9.3,27.8,1015.1,
2024-09-21,16.5,11,23,0,,23,9,31.5,1014.4,
2024-09-22,14.3,10.7,18,0,,334,7.3,25.9,1014,
2024-09-23,13.6,11,17,2.5,,265,7.3,24.1,1015.4,
2024-09-24,15,6,23.2,0,,300,5.8,20.4,1018.3,
2024-09-25,17.6,8.9,26,0,,21,4.7,16.7,1018.7,
2024-09-26,18.3,8.2,27,0,,33,4.6,16.7,1017.9,
2024-09-27,18.8,8,28,0,,49,4.8,24.1,1017.2,
2024-09-28,19.3,9.4,30,0,,17,4.9,33.3,1015,
2024-09-29,19.7,9,30,0,,230,5.9,24.1,1010,
2024-09-30,14.6,11,23.9,14.9,,297,8.7,33.3,1007.8,
2024-10-01,11,9,14,0.4,,247,14.1,37,1010,
2024-10-02,11.3,9,15.2,0,,250,13.2,35.2,1014.9,
2024-10-03,12.7,3.7,23,0,,329,5.3,22.2,1018.5,
2024-10-04,16,6.7,26.1,0,,272,5.6,20.4,1018.7,
2024-10-05,17.2,6,28,0,,359,2.8,14.8,1017.1,
2024-10-06,18,7,29,0,,323,5.1,22.2,1013.7,
2024-10-07,17.9,10,25.2,0,,331,9.9,37,1015.1,
2024-10-08,17.9,10.5,26,0,,350,5.9,20.4,1019.7,
2024-10-09,17.4,8,28,0,,307,5.6,24.1,1016.5,
2024-10-10,17,9,24.7,0,,356,8.2,33.3,1012.8,
2024-10-11,18.6,11.1,26,0,,345,6.4,22.2,1012.7,
2024-10-12,17.7,9,26.7,1.1,,280,6.3,24.1,1014,
2024-10-13,17.3,13,23.1,0,,336,9.1,29.6,1014.8,
2024-10-14,15.2,8,22.2,0,,354,6.3,20.4,1016.1,
2024-10-15,15.6,10,22,0,,47,11.7,24.1,1018.1,
2024-10-16,13.9,6,22,0,,1,9.3,31.5,1019,
2024-10-17,10.1,5,15,0,,347,15.7,38.9,1020.5,
2024-10-18,5.9,0,11,0,,309,9.9,35.2,1021.9,
2024-10-19,7,3,12,0,,294,11,29.6,1022.9,
2024-10-20,6.8,0,14,0,,335,11,29.6,1026.7,
2024-10-21,6.6,-1.4,13.2,0,,346,9.1,31.5,1029.2,
2024-10-22,10.2,6,15,0,,358,13.1,33.3,1028.5,
2024-10-23,8.1,1,17,0,,33,5.3,18.5,1029.6,
2024-10-24,8.6,-1,19,0,,17,6.5,29.6,1027.9,
2024-10-25,8.5,1.8,16,0,,68,7.3,22.2,1026.4,
2024-10-26,8.3,-1,18,0,,37,4.4,18.5,1026.4,
2024-10-27,8.4,-1,18,0,,106,3.2,14.8,1027,
2024-10-28,8.7,-1,19.7,0,,51,4.2,16.7,1023.8,
2024-10-29,9.5,0,20,0,,9,7.9,35.2,1021.6,
2024-10-30,9.6,3,15,0,,59,9.3,24.1,1020.5,
2024-10-31,10.8,7,16,0,,53,10.8,24.1,1020.7,
